timestamp,accel_x,accel_y,accel_z,alternator_current,altitude_acc,angle_slip,angle_track,auto_status,batt_volt,brake_pressure,carter_temp,curvature_radius,digital,ect,ecu_temp,engine_in,engine_rpm,front_left_damper,front_left_wheel_speed,front_right_damper,front_right_wheel_speed,fuel_consump,fuel_press,fuel_pump_current,gear,gs_id,iat,ignition_current,imu_status,injection_current,lamda,latitude,latitude_acc,longitude,longitude_acc,main_fan_current,map,node_pcb_temp,non_prior_current,oil_press,oil_temp,pdm_id,pitch_acc,pitch_angle,pitch_rate,prior_current,rear_left_speed,rear_right_speed,roll_acc,roll_angle,roll_rate,steering_wheel_angle,sw_id,temp1,temp2,temp3,temp4,temp_imu,temp_pdm,time_stamp,tp,velocity_x,velocity_y,velocity_z,water_pump_current,yaw_acc,yaw_angle,yaw_rate,name,mode,started_at,ended_at,laps,total_time,best,avg,last,consistency_ms,lap_number,lap_time_s,lap_time_fmt,delta_s,delta_fmt,state
173.630,0,0,0,0,0,0,0,0,12,0,0,0,0,68,30,3,0,0,0,0,0,1,266,0,0,0,23,0,0,0,0,0,0,0,0,0,94,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
173.630,0,0,0,0,0,0,0,0,12,0,0,0,0,68,30,3,0,0,0,0,0,1,266,0,0,0,23,0,0,0,0,0,0,0,0,0,94,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
174.648,0,0,0,0,0,0,0,0,12,0,0,0,0,68,30,3,0,0,0,0,0,1,264,0,0,0,23,0,0,0,0,0,0,0,0,0,94,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
174.648,0,0,0,0,0,0,0,0,12,0,0,0,0,68,30,3,0,0,0,0,0,1,264,0,0,0,23,0,0,0,0,0,0,0,0,0,94,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
174.648,0,0,0,0,0,0,0,0,12,0,0,0,0,68,30,3,0,0,0,0,0,1,264,0,0,0,23,0,0,0,0,0,0,0,0,0,94,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
175.222,0,0,0,0,0,0,0,0,12,0,0,0,0,68,30,3,0,0,0,0,0,1,264,0,0,0,23,0,0,0,0,0,0,0,0,0,94,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
175.222,0,0,0,0,0,0,0,0,12,0,0,0,0,68,30,3,0,0,0,0,0,1,264,0,0,0,23,0,0,0,0,0,0,0,0,0,94,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
175.222,0,0,0,0,0,0,0,0,12,0,0,0,0,68,30,3,0,0,0,0,0,1,264,0,0,0,23,0,0,0,0,0,0,0,0,0,94,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
175.784,0,0,0,0,0,0,0,0,12,0,0,0,0,68,30,3,0,0,0,0,0,1,264,0,0,0,23,0,0,0,0,0,0,0,0,0,94,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
175.784,0,0,0,0,0,0,0,0,12,0,0,0,0,68,30,3,0,0,0,0,0,1,264,0,0,0,23,0,0,0,0,0,0,0,0,0,94,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
175.784,0,0,0,0,0,0,0,0,12,0,0,0,0,68,30,3,0,0,0,0,0,1,264,0,0,0,23,0,0,0,0,0,0,0,0,0,94,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
175.784,0,0,0,0,0,0,0,0,12,0,0,0,0,68,30,3,0,0,0,0,0,1,264,0,0,0,23,0,0,0,0,0,0,0,0,0,94,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
176.358,0,0,0,0,0,0,0,0,12,0,0,0,0,68,30,3,0,0,0,0,0,1,264,0,0,0,23,0,0,0,0,0,0,0,0,0,94,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
176.358,0,0,0,0,0,0,0,0,12,0,0,0,0,68,30,3,0,0,0,0,0,1,264,0,0,0,23,0,0,0,0,0,0,0,0,0,94,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
176.358,0,0,0,0,0,0,0,0,12,0,0,0,0,68,30,3,0,0,0,0,0,1,264,0,0,0,23,0,0,0,0,0,0,0,0,0,94,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
176.915,0,0,0,0,0,0,0,0,12,0,0,0,0,68,30,3,0,0,0,0,0,1,329,0,0,0,23,0,0,0,0,0,0,0,0,0,94,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
176.915,0,0,0,0,0,0,0,0,12,0,0,0,0,68,30,3,0,0,0,0,0,1,329,0,0,0,23,0,0,0,0,0,0,0,0,0,94,0,0,104,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
176.915,0,0,0,0,0,0,0,0,12,0,0,0,0,68,30,3,0,0,0,0,0,1,329,0,0,0,23,0,0,0,0,0,0,0,0,0,90,0,0,104,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
177.488,0,0,0,0,0,0,0,0,12,0,0,0,0,68,30,3,0,0,0,0,0,1,329,0,0,0,23,0,0,0,0,0,0,0,0,0,90,0,0,104,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
177.488,0,0,0,0,0,0,0,0,12,0,0,0,0,68,30,3,0,0,0,0,0,1,329,0,0,0,23,0,0,0,0,0,0,0,0,0,90,0,0,104,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
177.488,0,0,0,0,0,0,0,0,12,0,0,0,0,68,30,3,0,0,0,0,0,1,329,0,0,0,23,0,0,0,0,0,0,0,0,0,90,0,0,104,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
177.488,0,0,0,0,0,0,0,0,12,0,0,0,0,68,30,3,0,0,0,0,0,1,329,0,0,0,23,0,0,0,0,0,0,0,0,0,90,0,0,104,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
178.052,0,0,0,0,0,0,0,0,12,0,0,0,0,68,30,3,0,0,0,0,0,1,329,0,0,0,20,0,0,0,0,0,0,0,0,0,90,0,0,104,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
178.052,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,0,0,0,0,0,1,329,0,0,0,20,0,0,0,0,0,0,0,0,0,90,0,0,104,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
178.053,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,0,0,0,0,0,1,329,0,0,0,20,0,0,0,0,0,0,0,0,0,90,0,0,104,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
178.647,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,0,0,0,0,0,1,309,0,0,0,20,0,0,0,0,0,0,0,0,0,90,0,0,104,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
178.647,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,0,0,0,0,0,1,309,0,0,0,20,0,0,0,0,0,0,0,0,0,90,0,0,337,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
178.647,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,0,0,0,0,0,1,309,0,0,0,20,0,0,0,0,0,0,0,0,0,74,0,0,337,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
179.208,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,0,0,0,0,0,1,309,0,0,0,20,0,0,0,0,0,0,0,0,0,74,0,0,337,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
179.208,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,0,0,0,0,0,1,309,0,0,0,20,0,0,0,0,0,0,0,0,0,74,0,0,337,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
179.208,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,0,0,0,0,0,1,309,0,0,0,20,0,0,0,0,0,0,0,0,0,74,0,0,337,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
180.123,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,0,0,0,0,0,1,309,0,0,0,20,0,0,0,0,0,0,0,0,0,74,0,0,337,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
180.123,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,0,0,0,0,0,1,309,0,0,0,20,0,0,0,0,0,0,0,0,0,74,0,0,337,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
180.123,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,0,0,0,0,0,1,309,0,0,0,20,0,0,0,0,0,0,0,0,0,74,0,0,337,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
180.703,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,0,0,0,0,0,1,289,0,0,0,20,0,0,0,0,0,0,0,0,0,74,0,0,337,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
180.703,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,0,0,0,0,0,1,289,0,0,0,20,0,0,0,0,0,0,0,0,0,74,0,0,418,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
180.703,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,0,0,0,0,0,1,289,0,0,0,20,0,0,0,0,0,0,0,0,0,53,0,0,418,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
181.650,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,0,0,0,0,0,1,289,0,0,0,20,0,0,0,0,0,0,0,0,0,53,0,0,418,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
181.650,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,0,0,0,0,0,1,289,0,0,0,20,0,0,0,0,0,0,0,0,0,53,0,0,418,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
181.650,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,0,0,0,0,0,1,289,0,0,0,20,0,0,0,0,0,0,0,0,0,53,0,0,418,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
181.650,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,0,0,0,0,0,1,289,0,0,0,20,0,0,0,0,0,0,0,0,0,53,0,0,418,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
182.206,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,0,0,0,0,0,1,289,0,0,0,21,0,0,0,0,0,0,0,0,0,53,0,0,418,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
182.206,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,0,0,0,0,0,1,289,0,0,0,21,0,0,0,0,0,0,0,0,0,53,0,0,418,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
182.206,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,0,0,0,0,0,1,289,0,0,0,21,0,0,0,0,0,0,0,0,0,53,0,0,418,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
182.783,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,0,0,0,0,0,1,287,0,0,0,21,0,0,0,0,0,0,0,0,0,53,0,0,418,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
182.783,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,0,0,0,0,0,1,287,0,0,0,21,0,0,0,0,0,0,0,0,0,53,0,0,419,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
182.783,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,0,0,0,0,0,1,287,0,0,0,21,0,0,0,0,0,0,0,0,0,52,0,0,419,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
183.362,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,0,0,0,0,0,1,287,0,0,0,21,0,0,0,0,0,0,0,0,0,52,0,0,419,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
183.362,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,0,0,0,0,0,1,287,0,0,0,21,0,0,0,0,0,0,0,0,0,52,0,0,419,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
183.362,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,0,0,0,0,0,1,287,0,0,0,21,0,0,0,0,0,0,0,0,0,52,0,0,419,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
183.917,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,0,0,0,0,0,1,287,0,0,0,21,0,0,0,0,0,0,0,0,0,52,0,0,419,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
183.917,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,0,0,0,0,0,1,287,0,0,0,21,0,0,0,0,0,0,0,0,0,52,0,0,419,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
183.917,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,0,0,0,0,0,1,287,0,0,0,21,0,0,0,0,0,0,0,0,0,52,0,0,419,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
183.917,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,3829,0,0,0,0,1,287,0,0,0,21,0,0,0,0,0,0,0,0,0,52,0,0,419,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
184.509,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,3829,0,0,0,0,1,287,0,0,0,21,0,0,0,0,0,0,0,0,0,52,0,0,419,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
184.509,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,3829,0,0,0,0,1,287,0,0,0,21,0,0,0,0,0,0,0,0,0,52,0,0,419,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
184.509,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,3829,0,0,0,0,1,287,0,0,0,21,0,0,0,0,0,0,0,0,0,52,0,0,419,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
185.054,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,3829,0,0,0,0,1,305,0,0,0,21,0,0,0,0,0,0,0,0,0,52,0,0,419,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
185.054,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,3829,0,0,0,0,1,305,0,0,0,21,0,0,0,0,0,0,0,0,0,52,0,0,131,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
185.054,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,3829,0,0,0,0,1,305,0,0,0,21,0,0,0,0,0,0,0,0,0,69,0,0,131,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
186.147,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,3829,0,0,0,0,1,305,0,0,0,22,0,0,0,0,0,0,0,0,0,69,0,0,131,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
186.147,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,3829,0,0,0,0,1,305,0,0,0,22,0,0,0,0,0,0,0,0,0,69,0,0,131,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
186.147,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,3829,0,0,0,0,1,305,0,0,0,22,0,0,0,0,0,0,0,0,0,69,0,0,131,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
186.711,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,3829,0,0,0,0,1,285,0,0,0,22,0,0,0,0,0,0,0,0,0,69,0,0,131,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
186.712,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,3829,0,0,0,0,1,285,0,0,0,22,0,0,0,0,0,0,0,0,0,69,0,0,396,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
186.712,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,3829,0,0,0,0,1,285,0,0,0,22,0,0,0,0,0,0,0,0,0,50,0,0,396,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
187.296,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,3829,0,0,0,0,1,285,0,0,0,22,0,0,0,0,0,0,0,0,0,50,0,0,396,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
187.296,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,3829,0,0,0,0,2,285,0,0,0,22,0,0,0,0,0,0,0,0,0,50,0,0,396,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
187.296,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,3829,0,0,0,0,2,285,0,0,0,22,0,0,0,0,0,0,0,0,0,50,0,0,396,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
187.845,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,3829,0,0,0,0,2,285,0,0,0,22,0,0,0,0,0,0,0,0,0,50,0,0,396,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
187.845,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,3829,0,0,0,0,2,285,0,0,0,22,0,0,0,0,0,0,0,0,0,50,0,0,396,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
187.845,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,3829,0,0,0,0,2,285,0,0,0,22,0,0,0,0,0,0,0,0,0,50,0,0,396,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
187.845,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,3829,0,0,0,0,2,285,0,0,0,22,0,0,0,0,0,0,0,0,0,50,0,0,396,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
188.417,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,3829,0,0,0,0,2,285,0,0,0,24,0,0,0,0,0,0,0,0,0,50,0,0,396,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
188.417,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,3829,0,0,0,0,2,285,0,0,0,24,0,0,0,0,0,0,0,0,0,50,0,0,396,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
188.417,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,3829,0,0,0,0,2,285,0,0,0,24,0,0,0,0,0,0,0,0,0,50,0,0,396,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
188.976,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,3829,0,0,0,0,2,284,0,0,0,24,0,0,0,0,0,0,0,0,0,50,0,0,396,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
188.976,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,3829,0,0,0,0,2,284,0,0,0,24,0,0,0,0,0,0,0,0,0,50,0,0,405,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
188.976,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,3829,0,0,0,0,2,284,0,0,0,24,0,0,0,0,0,0,0,0,0,49,0,0,405,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
190.149,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,3829,0,0,0,0,2,284,0,0,0,24,0,0,0,0,0,0,0,0,0,49,0,0,405,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
190.149,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,3829,0,0,0,0,2,284,0,0,0,24,0,0,0,0,0,0,0,0,0,49,0,0,405,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
190.149,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,3829,0,0,0,0,2,284,0,0,0,24,0,0,0,0,0,0,0,0,0,49,0,0,405,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
190.709,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,3829,0,0,0,0,2,309,0,0,0,24,0,0,0,0,0,0,0,0,0,49,0,0,405,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
190.709,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,3829,0,0,0,0,2,309,0,0,0,24,0,0,0,0,0,0,0,0,0,49,0,0,192,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
190.709,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,3829,0,0,0,0,2,309,0,0,0,24,0,0,0,0,0,0,0,0,0,75,0,0,192,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
191.278,0,0,0,0,0,0,0,0,12,0,0,0,0,69,30,3,3829,0,0,0,0,2,309,0,0,0,24,0,0,0,0,0,0,0,0,0,75,0,0,192,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
